时间_s,中心基线,中心残留ALE,表面基线,表面残留ALE,中心差值,表面差值,材料平均含水率_基线,材料平均含水率_残留ALE
57660.0000,0.4822,0.4098,0.1047,0.0865,-0.0723,-0.0183,0.3241,0.2786
57720.0000,0.4814,0.4093,0.1046,0.0864,-0.0722,-0.0182,0.3237,0.2783
57780.0000,0.4807,0.4088,0.1044,0.0863,-0.0720,-0.0181,0.3233,0.2780
57840.0000,0.4800,0.4082,0.1043,0.0862,-0.0718,-0.0181,0.3229,0.2777
57900.0000,0.4793,0.4077,0.1041,0.0861,-0.0716,-0.0180,0.3224,0.2774
57960.0000,0.4786,0.4072,0.1039,0.0860,-0.0714,-0.0180,0.3220,0.2771
58020.0000,0.4779,0.4066,0.1038,0.0859,-0.0712,-0.0179,0.3216,0.2768
58080.0000,0.4771,0.4061,0.1036,0.0858,-0.0710,-0.0178,0.3212,0.2765
58140.0000,0.4764,0.4056,0.1035,0.0857,-0.0708,-0.0178,0.3207,0.2762
58200.0000,0.4757,0.4051,0.1033,0.0856,-0.0707,-0.0177,0.3203,0.2759
58260.0000,0.4750,0.4046,0.1032,0.0855,-0.0705,-0.0177,0.3199,0.2756
58320.0000,0.4743,0.4040,0.1030,0.0854,-0.0703,-0.0176,0.3195,0.2753
58380.0000,0.4736,0.4035,0.1029,0.0853,-0.0701,-0.0176,0.3191,0.2750
58440.0000,0.4729,0.4030,0.1027,0.0852,-0.0699,-0.0175,0.3187,0.2747
58500.0000,0.4722,0.4025,0.1026,0.0851,-0.0698,-0.0174,0.3182,0.2744
58560.0000,0.4715,0.4020,0.1024,0.0850,-0.0696,-0.0174,0.3178,0.2741
58620.0000,0.4709,0.4015,0.1022,0.0849,-0.0694,-0.0173,0.3174,0.2738
58680.0000,0.4702,0.4010,0.1021,0.0849,-0.0692,-0.0172,0.3170,0.2735
58740.0000,0.4695,0.4004,0.1019,0.0848,-0.0690,-0.0172,0.3166,0.2732
58800.0000,0.4688,0.3999,0.1018,0.0847,-0.0689,-0.0171,0.3162,0.2729
58860.0000,0.4681,0.3994,0.1016,0.0846,-0.0687,-0.0170,0.3158,0.2726
58920.0000,0.4674,0.3989,0.1015,0.0845,-0.0685,-0.0170,0.3154,0.2723
58980.0000,0.4667,0.3984,0.1014,0.0844,-0.0683,-0.0169,0.3150,0.2720
59040.0000,0.4661,0.3979,0.1012,0.0844,-0.0681,-0.0168,0.3146,0.2717
59100.0000,0.4654,0.3974,0.1011,0.0843,-0.0680,-0.0168,0.3142,0.2714
59160.0000,0.4647,0.3969,0.1009,0.0842,-0.0678,-0.0167,0.3138,0.2711
59220.0000,0.4640,0.3964,0.1008,0.0842,-0.0676,-0.0166,0.3134,0.2709
59280.0000,0.4634,0.3959,0.1006,0.0841,-0.0674,-0.0165,0.3130,0.2706
59340.0000,0.4627,0.3954,0.1005,0.0840,-0.0673,-0.0165,0.3126,0.2703
59400.0000,0.4620,0.3949,0.1003,0.0840,-0.0671,-0.0164,0.3122,0.2700
59460.0000,0.4614,0.3945,0.1002,0.0839,-0.0669,-0.0163,0.3118,0.2697
59520.0000,0.4607,0.3940,0.1000,0.0838,-0.0668,-0.0162,0.3114,0.2695
59580.0000,0.4601,0.3935,0.0999,0.0838,-0.0666,-0.0161,0.3110,0.2692
59640.0000,0.4594,0.3930,0.0998,0.0837,-0.0664,-0.0160,0.3106,0.2689
59700.0000,0.4587,0.3925,0.0996,0.0837,-0.0662,-0.0160,0.3102,0.2686
59760.0000,0.4581,0.3920,0.0995,0.0836,-0.0661,-0.0159,0.3098,0.2684
59820.0000,0.4574,0.3915,0.0993,0.0835,-0.0659,-0.0158,0.3094,0.2681
59880.0000,0.4568,0.3910,0.0992,0.0835,-0.0657,-0.0157,0.3091,0.2678
59940.0000,0.4561,0.3906,0.0990,0.0834,-0.0656,-0.0156,0.3087,0.2675
60000.0000,0.4555,0.3901,0.0989,0.0833,-0.0654,-0.0156,0.3083,0.2673
60060.0000,0.4548,0.3896,0.0988,0.0833,-0.0652,-0.0155,0.3079,0.2670
60120.0000,0.4542,0.3891,0.0986,0.0832,-0.0651,-0.0154,0.3075,0.2667
60180.0000,0.4536,0.3887,0.0985,0.0831,-0.0649,-0.0154,0.3071,0.2664
60240.0000,0.4529,0.3882,0.0984,0.0831,-0.0647,-0.0153,0.3068,0.2662
60300.0000,0.4523,0.3877,0.0982,0.0830,-0.0646,-0.0152,0.3064,0.2659
60360.0000,0.4516,0.3872,0.0981,0.0829,-0.0644,-0.0151,0.3060,0.2656
60420.0000,0.4510,0.3868,0.0979,0.0829,-0.0642,-0.0151,0.3056,0.2654
60480.0000,0.4504,0.3863,0.0978,0.0828,-0.0641,-0.0150,0.3052,0.2651
60540.0000,0.4497,0.3858,0.0977,0.0827,-0.0639,-0.0149,0.3049,0.2648
60600.0000,0.4491,0.3854,0.0975,0.0827,-0.0638,-0.0149,0.3045,0.2646
60660.0000,0.4485,0.3849,0.0974,0.0826,-0.0636,-0.0148,0.3041,0.2643
60720.0000,0.4479,0.3844,0.0973,0.0825,-0.0634,-0.0148,0.3037,0.2640
60780.0000,0.4472,0.3840,0.0971,0.0824,-0.0633,-0.0147,0.3034,0.2638
60840.0000,0.4466,0.3835,0.0970,0.0823,-0.0631,-0.0147,0.3030,0.2635
60900.0000,0.4460,0.3831,0.0969,0.0823,-0.0629,-0.0146,0.3026,0.2632
60960.0000,0.4454,0.3826,0.0967,0.0822,-0.0628,-0.0146,0.3023,0.2630
61020.0000,0.4448,0.3821,0.0966,0.0821,-0.0626,-0.0145,0.3019,0.2627
61080.0000,0.4442,0.3817,0.0965,0.0820,-0.0625,-0.0145,0.3015,0.2625
61140.0000,0.4435,0.3812,0.0963,0.0819,-0.0623,-0.0144,0.3012,0.2622
61200.0000,0.4429,0.3808,0.0962,0.0818,-0.0622,-0.0144,0.3008,0.2619
61260.0000,0.4423,0.3803,0.0961,0.0817,-0.0620,-0.0143,0.3004,0.2617
61320.0000,0.4417,0.3799,0.0960,0.0816,-0.0618,-0.0143,0.3001,0.2614
61380.0000,0.4411,0.3794,0.0958,0.0816,-0.0617,-0.0143,0.2997,0.2611
61440.0000,0.4405,0.3790,0.0957,0.0815,-0.0615,-0.0142,0.2994,0.2609
61500.0000,0.4399,0.3785,0.0956,0.0814,-0.0614,-0.0142,0.2990,0.2606
61560.0000,0.4393,0.3781,0.0954,0.0813,-0.0612,-0.0142,0.2986,0.2603
61620.0000,0.4387,0.3776,0.0953,0.0812,-0.0611,-0.0142,0.2983,0.2601
61680.0000,0.4381,0.3772,0.0952,0.0811,-0.0609,-0.0141,0.2979,0.2598
61740.0000,0.4375,0.3767,0.0951,0.0810,-0.0608,-0.0141,0.2976,0.2595
61800.0000,0.4369,0.3763,0.0949,0.0809,-0.0606,-0.0141,0.2972,0.2593
61860.0000,0.4363,0.3759,0.0948,0.0808,-0.0604,-0.0141,0.2969,0.2590
61920.0000,0.4357,0.3754,0.0947,0.0807,-0.0603,-0.0140,0.2965,0.2588
61980.0000,0.4351,0.3750,0.0946,0.0806,-0.0601,-0.0140,0.2962,0.2585
62040.0000,0.4345,0.3746,0.0945,0.0805,-0.0600,-0.0140,0.2958,0.2582
62100.0000,0.4340,0.3741,0.0943,0.0804,-0.0598,-0.0139,0.2955,0.2580
62160.0000,0.4334,0.3737,0.0942,0.0803,-0.0597,-0.0139,0.2951,0.2577
62220.0000,0.4328,0.3732,0.0941,0.0802,-0.0595,-0.0139,0.2948,0.2575
62280.0000,0.4322,0.3728,0.0940,0.0801,-0.0594,-0.0139,0.2944,0.2572
62340.0000,0.4316,0.3724,0.0939,0.0800,-0.0592,-0.0138,0.2941,0.2569
62400.0000,0.4311,0.3720,0.0937,0.0799,-0.0591,-0.0138,0.2937,0.2567
62460.0000,0.4305,0.3715,0.0936,0.0799,-0.0590,-0.0138,0.2934,0.2564
62520.0000,0.4299,0.3711,0.0935,0.0798,-0.0588,-0.0137,0.2930,0.2562
62580.0000,0.4293,0.3707,0.0934,0.0797,-0.0587,-0.0137,0.2927,0.2559
62640.0000,0.4288,0.3702,0.0933,0.0796,-0.0585,-0.0136,0.2923,0.2557
62700.0000,0.4282,0.3698,0.0931,0.0795,-0.0584,-0.0136,0.2920,0.2554
62760.0000,0.4276,0.3694,0.0930,0.0795,-0.0582,-0.0136,0.2917,0.2551
62820.0000,0.4270,0.3690,0.0929,0.0794,-0.0581,-0.0135,0.2913,0.2549
62880.0000,0.4265,0.3685,0.0928,0.0793,-0.0579,-0.0135,0.2910,0.2546
62940.0000,0.4259,0.3681,0.0927,0.0792,-0.0578,-0.0134,0.2907,0.2544
63000.0000,0.4254,0.3677,0.0926,0.0792,-0.0576,-0.0134,0.2903,0.2541
63060.0000,0.4248,0.3673,0.0924,0.0791,-0.0575,-0.0134,0.2900,0.2539
63120.0000,0.4242,0.3669,0.0923,0.0790,-0.0574,-0.0133,0.2896,0.2536
63180.0000,0.4237,0.3665,0.0922,0.0789,-0.0572,-0.0133,0.2893,0.2534
63240.0000,0.4231,0.3660,0.0921,0.0789,-0.0571,-0.0133,0.2890,0.2531
63300.0000,0.4226,0.3656,0.0920,0.0788,-0.0569,-0.0132,0.2887,0.2529
63360.0000,0.4220,0.3652,0.0919,0.0787,-0.0568,-0.0132,0.2883,0.2526
63420.0000,0.4215,0.3648,0.0918,0.0786,-0.0567,-0.0132,0.2880,0.2524
63480.0000,0.4209,0.3644,0.0917,0.0785,-0.0565,-0.0131,0.2877,0.2522
63540.0000,0.4204,0.3640,0.0915,0.0785,-0.0564,-0.0131,0.2873,0.2519
63600.0000,0.4198,0.3636,0.0914,0.0784,-0.0562,-0.0130,0.2870,0.2517
63660.0000,0.4193,0.3632,0.0913,0.0783,-0.0561,-0.0130,0.2867,0.2514
63720.0000,0.4187,0.3628,0.0912,0.0782,-0.0560,-0.0130,0.2864,0.2512
63780.0000,0.4182,0.3623,0.0911,0.0782,-0.0558,-0.0129,0.2860,0.2509
63840.0000,0.4176,0.3619,0.0910,0.0781,-0.0557,-0.0129,0.2857,0.2507
63900.0000,0.4171,0.3615,0.0909,0.0780,-0.0556,-0.0129,0.2854,0.2504
63960.0000,0.4166,0.3611,0.0908,0.0779,-0.0554,-0.0128,0.2851,0.2502
64020.0000,0.4160,0.3607,0.0907,0.0779,-0.0553,-0.0128,0.2847,0.2500
64080.0000,0.4155,0.3603,0.0906,0.0778,-0.0551,-0.0127,0.2844,0.2497
64140.0000,0.4149,0.3599,0.0904,0.0777,-0.0550,-0.0127,0.2841,0.2495
64200.0000,0.4144,0.3595,0.0903,0.0777,-0.0549,-0.0127,0.2838,0.2492
64260.0000,0.4139,0.3591,0.0902,0.0776,-0.0547,-0.0126,0.2835,0.2490
64320.0000,0.4133,0.3587,0.0901,0.0776,-0.0546,-0.0126,0.2831,0.2488
64380.0000,0.4128,0.3583,0.0900,0.0775,-0.0545,-0.0125,0.2828,0.2485
64440.0000,0.4123,0.3579,0.0899,0.0774,-0.0543,-0.0125,0.2825,0.2483
64500.0000,0.4118,0.3576,0.0898,0.0774,-0.0542,-0.0124,0.2822,0.2481
64560.0000,0.4112,0.3572,0.0897,0.0773,-0.0541,-0.0124,0.2819,0.2478
64620.0000,0.4107,0.3568,0.0896,0.0773,-0.0539,-0.0123,0.2816,0.2476
64680.0000,0.4102,0.3564,0.0895,0.0772,-0.0538,-0.0123,0.2813,0.2474
64740.0000,0.4097,0.3560,0.0894,0.0772,-0.0537,-0.0122,0.2809,0.2471
64800.0000,0.4092,0.3556,0.0893,0.0771,-0.0536,-0.0121,0.2806,0.2469
64860.0000,0.4086,0.3552,0.0892,0.0771,-0.0534,-0.0121,0.2803,0.2467
64920.0000,0.4081,0.3548,0.0891,0.0771,-0.0533,-0.0120,0.2800,0.2465
64980.0000,0.4076,0.3544,0.0890,0.0770,-0.0532,-0.0120,0.2797,0.2462
65040.0000,0.4071,0.3541,0.0889,0.0770,-0.0530,-0.0119,0.2794,0.2460
65100.0000,0.4066,0.3537,0.0888,0.0769,-0.0529,-0.0118,0.2791,0.2458
65160.0000,0.4061,0.3533,0.0887,0.0769,-0.0528,-0.0118,0.2788,0.2456
65220.0000,0.4056,0.3529,0.0886,0.0768,-0.0527,-0.0117,0.2785,0.2453
65280.0000,0.4050,0.3525,0.0885,0.0768,-0.0525,-0.0117,0.2782,0.2451
65340.0000,0.4045,0.3521,0.0884,0.0767,-0.0524,-0.0116,0.2779,0.2449
65400.0000,0.4040,0.3518,0.0883,0.0767,-0.0523,-0.0116,0.2776,0.2447
65460.0000,0.4035,0.3514,0.0882,0.0766,-0.0521,-0.0115,0.2773,0.2445
65520.0000,0.4030,0.3510,0.0881,0.0766,-0.0520,-0.0115,0.2770,0.2442
65580.0000,0.4025,0.3506,0.0880,0.0765,-0.0519,-0.0114,0.2767,0.2440
65640.0000,0.4020,0.3503,0.0879,0.0765,-0.0518,-0.0114,0.2764,0.2438
65700.0000,0.4015,0.3499,0.0878,0.0764,-0.0516,-0.0113,0.2761,0.2436
65760.0000,0.4010,0.3495,0.0877,0.0764,-0.0515,-0.0113,0.2758,0.2434
65820.0000,0.4005,0.3491,0.0876,0.0763,-0.0514,-0.0112,0.2755,0.2432
65880.0000,0.4000,0.3488,0.0875,0.0763,-0.0513,-0.0112,0.2752,0.2429
65940.0000,0.3995,0.3484,0.0874,0.0762,-0.0512,-0.0111,0.2749,0.2427
66000.0000,0.3990,0.3480,0.0873,0.0762,-0.0510,-0.0111,0.2746,0.2425
66060.0000,0.3986,0.3476,0.0872,0.0761,-0.0509,-0.0110,0.2743,0.2423
66120.0000,0.3981,0.3473,0.0871,0.0761,-0.0508,-0.0110,0.2740,0.2421
66180.0000,0.3976,0.3469,0.0870,0.0760,-0.0507,-0.0110,0.2737,0.2419
66240.0000,0.3971,0.3465,0.0869,0.0760,-0.0505,-0.0109,0.2734,0.2417
66300.0000,0.3966,0.3462,0.0868,0.0759,-0.0504,-0.0109,0.2731,0.2414
66360.0000,0.3961,0.3458,0.0867,0.0759,-0.0503,-0.0108,0.2728,0.2412
66420.0000,0.3956,0.3455,0.0866,0.0758,-0.0502,-0.0108,0.2725,0.2410
66480.0000,0.3952,0.3451,0.0865,0.0757,-0.0501,-0.0108,0.2723,0.2408
66540.0000,0.3947,0.3447,0.0864,0.0757,-0.0499,-0.0107,0.2720,0.2406
66600.0000,0.3942,0.3444,0.0863,0.0756,-0.0498,-0.0107,0.2717,0.2404
66660.0000,0.3937,0.3440,0.0862,0.0756,-0.0497,-0.0107,0.2714,0.2402
66720.0000,0.3932,0.3437,0.0861,0.0755,-0.0496,-0.0106,0.2711,0.2400
66780.0000,0.3928,0.3433,0.0860,0.0755,-0.0495,-0.0106,0.2708,0.2397
66840.0000,0.3923,0.3429,0.0859,0.0754,-0.0494,-0.0105,0.2705,0.2395
66900.0000,0.3918,0.3426,0.0858,0.0753,-0.0492,-0.0105,0.2703,0.2393
66960.0000,0.3913,0.3422,0.0858,0.0753,-0.0491,-0.0105,0.2700,0.2391
67020.0000,0.3909,0.3419,0.0857,0.0752,-0.0490,-0.0104,0.2697,0.2389
67080.0000,0.3904,0.3415,0.0856,0.0752,-0.0489,-0.0104,0.2694,0.2387
67140.0000,0.3899,0.3412,0.0855,0.0751,-0.0488,-0.0104,0.2691,0.2385
67200.0000,0.3895,0.3408,0.0854,0.0751,-0.0487,-0.0103,0.2689,0.2383
67260.0000,0.3890,0.3405,0.0853,0.0750,-0.0485,-0.0103,0.2686,0.2381
67320.0000,0.3885,0.3401,0.0852,0.0750,-0.0484,-0.0103,0.2683,0.2379
67380.0000,0.3881,0.3398,0.0851,0.0749,-0.0483,-0.0102,0.2680,0.2377
67440.0000,0.3876,0.3394,0.0850,0.0748,-0.0482,-0.0102,0.2677,0.2375
67500.0000,0.3872,0.3391,0.0849,0.0748,-0.0481,-0.0102,0.2675,0.2372
67560.0000,0.3867,0.3387,0.0849,0.0747,-0.0480,-0.0101,0.2672,0.2370
67620.0000,0.3862,0.3384,0.0848,0.0747,-0.0479,-0.0101,0.2669,0.2368
67680.0000,0.3858,0.3380,0.0847,0.0746,-0.0478,-0.0101,0.2666,0.2366
67740.0000,0.3853,0.3377,0.0846,0.0746,-0.0476,-0.0100,0.2664,0.2364
67800.0000,0.3849,0.3373,0.0845,0.0745,-0.0475,-0.0100,0.2661,0.2362
67860.0000,0.3844,0.3370,0.0844,0.0745,-0.0474,-0.0100,0.2658,0.2360
67920.0000,0.3840,0.3367,0.0843,0.0744,-0.0473,-0.0099,0.2655,0.2358
67980.0000,0.3835,0.3363,0.0842,0.0744,-0.0472,-0.0099,0.2653,0.2356
68040.0000,0.3831,0.3360,0.0842,0.0743,-0.0471,-0.0099,0.2650,0.2354
68100.0000,0.3826,0.3356,0.0841,0.0742,-0.0470,-0.0098,0.2647,0.2352
68160.0000,0.3822,0.3353,0.0840,0.0742,-0.0469,-0.0098,0.2645,0.2350
68220.0000,0.3817,0.3350,0.0839,0.0741,-0.0468,-0.0098,0.2642,0.2348
68280.0000,0.3813,0.3346,0.0838,0.0741,-0.0466,-0.0097,0.2639,0.2346
68340.0000,0.3808,0.3343,0.0837,0.0740,-0.0465,-0.0097,0.2637,0.2344
68400.0000,0.3804,0.3340,0.0836,0.0740,-0.0464,-0.0097,0.2634,0.2342
68460.0000,0.3799,0.3336,0.0836,0.0739,-0.0463,-0.0096,0.2631,0.2340
68520.0000,0.3795,0.3333,0.0835,0.0739,-0.0462,-0.0096,0.2629,0.2338
68580.0000,0.3791,0.3330,0.0834,0.0738,-0.0461,-0.0096,0.2626,0.2336
68640.0000,0.3786,0.3326,0.0833,0.0738,-0.0460,-0.0095,0.2623,0.2334
68700.0000,0.3782,0.3323,0.0832,0.0737,-0.0459,-0.0095,0.2621,0.2332
68760.0000,0.3777,0.3320,0.0831,0.0737,-0.0458,-0.0095,0.2618,0.2330
68820.0000,0.3773,0.3316,0.0831,0.0736,-0.0457,-0.0094,0.2615,0.2328
68880.0000,0.3769,0.3313,0.0830,0.0736,-0.0456,-0.0094,0.2613,0.2326
68940.0000,0.3764,0.3310,0.0829,0.0735,-0.0455,-0.0094,0.2610,0.2324
69000.0000,0.3760,0.3306,0.0828,0.0735,-0.0454,-0.0094,0.2608,0.2323
69060.0000,0.3756,0.3303,0.0827,0.0734,-0.0453,-0.0093,0.2605,0.2321
69120.0000,0.3751,0.3300,0.0826,0.0733,-0.0452,-0.0093,0.2602,0.2319
69180.0000,0.3747,0.3297,0.0826,0.0733,-0.0451,-0.0093,0.2600,0.2317
69240.0000,0.3743,0.3293,0.0825,0.0732,-0.0449,-0.0092,0.2597,0.2315
69300.0000,0.3739,0.3290,0.0824,0.0732,-0.0448,-0.0092,0.2595,0.2313
69360.0000,0.3734,0.3287,0.0823,0.0731,-0.0447,-0.0092,0.2592,0.2311
69420.0000,0.3730,0.3284,0.0822,0.0731,-0.0446,-0.0092,0.2590,0.2309
69480.0000,0.3726,0.3281,0.0822,0.0730,-0.0445,-0.0091,0.2587,0.2307
69540.0000,0.3722,0.3277,0.0821,0.0730,-0.0444,-0.0091,0.2585,0.2305
69600.0000,0.3717,0.3274,0.0820,0.0729,-0.0443,-0.0091,0.2582,0.2303
69660.0000,0.3713,0.3271,0.0819,0.0729,-0.0442,-0.0090,0.2579,0.2301
69720.0000,0.3709,0.3268,0.0818,0.0728,-0.0441,-0.0090,0.2577,0.2299
69780.0000,0.3705,0.3265,0.0818,0.0728,-0.0440,-0.0090,0.2574,0.2298
69840.0000,0.3701,0.3261,0.0817,0.0727,-0.0439,-0.0090,0.2572,0.2296
69900.0000,0.3697,0.3258,0.0816,0.0727,-0.0438,-0.0089,0.2569,0.2294
69960.0000,0.3692,0.3255,0.0815,0.0726,-0.0437,-0.0089,0.2567,0.2292
70020.0000,0.3688,0.3252,0.0815,0.0726,-0.0436,-0.0089,0.2564,0.2290
70080.0000,0.3684,0.3249,0.0814,0.0725,-0.0435,-0.0088,0.2562,0.2288
70140.0000,0.3680,0.3246,0.0813,0.0725,-0.0434,-0.0088,0.2559,0.2286
70200.0000,0.3676,0.3243,0.0812,0.0724,-0.0433,-0.0088,0.2557,0.2284
70260.0000,0.3672,0.3239,0.0812,0.0724,-0.0432,-0.0088,0.2554,0.2283
70320.0000,0.3668,0.3236,0.0811,0.0723,-0.0431,-0.0087,0.2552,0.2281
70380.0000,0.3664,0.3233,0.0810,0.0723,-0.0430,-0.0087,0.2550,0.2279
70440.0000,0.3660,0.3230,0.0809,0.0722,-0.0429,-0.0087,0.2547,0.2277
70500.0000,0.3655,0.3227,0.0809,0.0722,-0.0428,-0.0087,0.2545,0.2275
70560.0000,0.3651,0.3224,0.0808,0.0722,-0.0427,-0.0086,0.2542,0.2273
70620.0000,0.3647,0.3221,0.0807,0.0721,-0.0426,-0.0086,0.2540,0.2271
70680.0000,0.3643,0.3218,0.0806,0.0721,-0.0425,-0.0086,0.2537,0.2270
70740.0000,0.3639,0.3215,0.0806,0.0720,-0.0425,-0.0085,0.2535,0.2268
70800.0000,0.3635,0.3212,0.0805,0.0720,-0.0424,-0.0085,0.2533,0.2266
70860.0000,0.3631,0.3209,0.0804,0.0719,-0.0423,-0.0085,0.2530,0.2264
70920.0000,0.3627,0.3206,0.0803,0.0719,-0.0422,-0.0085,0.2528,0.2262
70980.0000,0.3623,0.3203,0.0803,0.0718,-0.0421,-0.0084,0.2525,0.2260
71040.0000,0.3619,0.3200,0.0802,0.0718,-0.0420,-0.0084,0.2523,0.2259
71100.0000,0.3615,0.3197,0.0801,0.0717,-0.0419,-0.0084,0.2521,0.2257
71160.0000,0.3612,0.3194,0.0800,0.0717,-0.0418,-0.0084,0.2518,0.2255
71220.0000,0.3608,0.3191,0.0800,0.0716,-0.0417,-0.0083,0.2516,0.2253
71280.0000,0.3604,0.3188,0.0799,0.0716,-0.0416,-0.0083,0.2513,0.2251
71340.0000,0.3600,0.3185,0.0798,0.0715,-0.0415,-0.0083,0.2511,0.2250
71400.0000,0.3596,0.3182,0.0798,0.0715,-0.0414,-0.0083,0.2509,0.2248
71460.0000,0.3592,0.3179,0.0797,0.0714,-0.0413,-0.0082,0.2506,0.2246
71520.0000,0.3588,0.3176,0.0796,0.0714,-0.0412,-0.0082,0.2504,0.2244
71580.0000,0.3584,0.3173,0.0795,0.0713,-0.0411,-0.0082,0.2502,0.2243
71640.0000,0.3580,0.3170,0.0795,0.0713,-0.0410,-0.0082,0.2499,0.2241
71700.0000,0.3576,0.3167,0.0794,0.0713,-0.0410,-0.0081,0.2497,0.2239
71760.0000,0.3573,0.3164,0.0793,0.0712,-0.0409,-0.0081,0.2495,0.2237
71820.0000,0.3569,0.3161,0.0793,0.0712,-0.0408,-0.0081,0.2492,0.2235
71880.0000,0.3565,0.3158,0.0792,0.0711,-0.0407,-0.0081,0.2490,0.2234
71940.0000,0.3561,0.3155,0.0791,0.0711,-0.0406,-0.0080,0.2488,0.2232
72000.0000,0.3557,0.3152,0.0791,0.0710,-0.0405,-0.0080,0.2485,0.2230
72060.0000,0.3553,0.3149,0.0790,0.0710,-0.0404,-0.0080,0.2483,0.2228
72120.0000,0.3550,0.3146,0.0789,0.0709,-0.0403,-0.0080,0.2481,0.2227
72180.0000,0.3546,0.3144,0.0788,0.0709,-0.0402,-0.0080,0.2479,0.2225
72240.0000,0.3542,0.3141,0.0788,0.0709,-0.0401,-0.0079,0.2476,0.2223
72300.0000,0.3538,0.3138,0.0787,0.0708,-0.0400,-0.0079,0.2474,0.2221
72360.0000,0.3535,0.3135,0.0786,0.0708,-0.0400,-0.0079,0.2472,0.2220
72420.0000,0.3531,0.3132,0.0786,0.0707,-0.0399,-0.0079,0.2469,0.2218
72480.0000,0.3527,0.3129,0.0785,0.0707,-0.0398,-0.0078,0.2467,0.2216
72540.0000,0.3523,0.3126,0.0784,0.0706,-0.0397,-0.0078,0.2465,0.2215
72600.0000,0.3520,0.3123,0.0784,0.0706,-0.0396,-0.0078,0.2463,0.2213
72660.0000,0.3516,0.3121,0.0783,0.0705,-0.0395,-0.0078,0.2460,0.2211
72720.0000,0.3512,0.3118,0.0782,0.0705,-0.0394,-0.0077,0.2458,0.2209
72780.0000,0.3508,0.3115,0.0782,0.0705,-0.0393,-0.0077,0.2456,0.2208
72840.0000,0.3505,0.3112,0.0781,0.0704,-0.0393,-0.0077,0.2454,0.2206
72900.0000,0.3501,0.3109,0.0780,0.0704,-0.0392,-0.0077,0.2451,0.2204
72960.0000,0.3497,0.3107,0.0780,0.0703,-0.0391,-0.0077,0.2449,0.2203
73020.0000,0.3494,0.3104,0.0779,0.0703,-0.0390,-0.0076,0.2447,0.2201
73080.0000,0.3490,0.3101,0.0778,0.0702,-0.0389,-0.0076,0.2445,0.2199
73140.0000,0.3486,0.3098,0.0778,0.0702,-0.0388,-0.0076,0.2443,0.2198
73200.0000,0.3483,0.3095,0.0777,0.0702,-0.0387,-0.0076,0.2440,0.2196
73260.0000,0.3479,0.3093,0.0777,0.0701,-0.0387,-0.0075,0.2438,0.2194
73320.0000,0.3476,0.3090,0.0776,0.0701,-0.0386,-0.0075,0.2436,0.2192
73380.0000,0.3472,0.3087,0.0775,0.0700,-0.0385,-0.0075,0.2434,0.2191
73440.0000,0.3468,0.3084,0.0775,0.0700,-0.0384,-0.0075,0.2432,0.2189
73500.0000,0.3465,0.3082,0.0774,0.0699,-0.0383,-0.0075,0.2429,0.2187
73560.0000,0.3461,0.3079,0.0773,0.0699,-0.0382,-0.0074,0.2427,0.2186
73620.0000,0.3458,0.3076,0.0773,0.0699,-0.0382,-0.0074,0.2425,0.2184
73680.0000,0.3454,0.3073,0.0772,0.0698,-0.0381,-0.0074,0.2423,0.2182
73740.0000,0.3450,0.3071,0.0771,0.0698,-0.0380,-0.0074,0.2421,0.2181
73800.0000,0.3447,0.3068,0.0771,0.0697,-0.0379,-0.0074,0.2419,0.2179
73860.0000,0.3443,0.3065,0.0770,0.0697,-0.0378,-0.0073,0.2417,0.2178
73920.0000,0.3440,0.3062,0.0770,0.0696,-0.0377,-0.0073,0.2414,0.2176
73980.0000,0.3436,0.3060,0.0769,0.0696,-0.0377,-0.0073,0.2412,0.2174
74040.0000,0.3433,0.3057,0.0768,0.0696,-0.0376,-0.0073,0.2410,0.2173
74100.0000,0.3429,0.3054,0.0768,0.0695,-0.0375,-0.0072,0.2408,0.2171
74160.0000,0.3426,0.3052,0.0767,0.0695,-0.0374,-0.0072,0.2406,0.2169
74220.0000,0.3422,0.3049,0.0766,0.0694,-0.0373,-0.0072,0.2404,0.2168
74280.0000,0.3419,0.3046,0.0766,0.0694,-0.0373,-0.0072,0.2402,0.2166
74340.0000,0.3415,0.3044,0.0765,0.0694,-0.0372,-0.0072,0.2400,0.2164
74400.0000,0.3412,0.3041,0.0765,0.0693,-0.0371,-0.0071,0.2397,0.2163
74460.0000,0.3408,0.3038,0.0764,0.0693,-0.0370,-0.0071,0.2395,0.2161
74520.0000,0.3405,0.3036,0.0763,0.0692,-0.0369,-0.0071,0.2393,0.2160
74580.0000,0.3402,0.3033,0.0763,0.0692,-0.0369,-0.0071,0.2391,0.2158
74640.0000,0.3398,0.3030,0.0762,0.0692,-0.0368,-0.0071,0.2389,0.2156
74700.0000,0.3395,0.3028,0.0762,0.0691,-0.0367,-0.0070,0.2387,0.2155
74760.0000,0.3391,0.3025,0.0761,0.0691,-0.0366,-0.0070,0.2385,0.2153
74820.0000,0.3388,0.3022,0.0760,0.0690,-0.0365,-0.0070,0.2383,0.2152
74880.0000,0.3384,0.3020,0.0760,0.0690,-0.0365,-0.0070,0.2381,0.2150
74940.0000,0.3381,0.3017,0.0759,0.0690,-0.0364,-0.0070,0.2379,0.2148
75000.0000,0.3378,0.3015,0.0759,0.0689,-0.0363,-0.0069,0.2377,0.2147
