time_s,r_m,r_cm,T_2d_mid_C,C_2d_mid,T_1d_C,C_1d,dT_2d_minus_1d_C,dC_2d_minus_1d
133200.0000,0.0170,1.7000,50.1650,0.3387,50.1650,0.3387,-0.0000,-0.0000
133200.0000,0.0180,1.8000,50.1650,0.3060,50.1650,0.3060,-0.0000,-0.0000
133200.0000,0.0190,1.9000,50.1650,0.2563,50.1650,0.2563,-0.0000,-0.0000
133200.0000,0.0200,2.0000,50.1650,0.0678,50.1650,0.1679,-0.0000,-0.1001
136800.0000,0.0000,0.0000,50.1650,0.4960,50.1650,0.4960,-0.0000,-0.0000
136800.0000,0.0010,0.1000,50.1650,0.4955,50.1650,0.4955,-0.0000,-0.0000
136800.0000,0.0020,0.2000,50.1650,0.4942,50.1650,0.4942,-0.0000,-0.0000
136800.0000,0.0030,0.3000,50.1650,0.4920,50.1650,0.4920,-0.0000,-0.0000
136800.0000,0.0040,0.4000,50.1650,0.4888,50.1650,0.4888,-0.0000,-0.0000
136800.0000,0.0050,0.5000,50.1650,0.4848,50.1650,0.4848,-0.0000,-0.0000
136800.0000,0.0060,0.6000,50.1650,0.4798,50.1650,0.4798,-0.0000,-0.0000
136800.0000,0.0070,0.7000,50.1650,0.4738,50.1650,0.4738,-0.0000,-0.0000
136800.0000,0.0080,0.8000,50.1650,0.4667,50.1650,0.4667,-0.0000,-0.0000
136800.0000,0.0090,0.9000,50.1650,0.4586,50.1650,0.4586,-0.0000,-0.0000
136800.0000,0.0100,1.0000,50.1650,0.4494,50.1650,0.4494,-0.0000,-0.0000
136800.0000,0.0110,1.1000,50.1650,0.4388,50.1650,0.4388,-0.0000,-0.0000
136800.0000,0.0120,1.2000,50.1650,0.4269,50.1650,0.4269,-0.0000,-0.0000
136800.0000,0.0130,1.3000,50.1650,0.4134,50.1650,0.4134,-0.0000,-0.0000
136800.0000,0.0140,1.4000,50.1650,0.3980,50.1650,0.3980,-0.0000,-0.0000
136800.0000,0.0150,1.5000,50.1650,0.3803,50.1650,0.3803,-0.0000,-0.0000
136800.0000,0.0160,1.6000,50.1650,0.3596,50.1650,0.3596,-0.0000,-0.0000
136800.0000,0.0170,1.7000,50.1650,0.3347,50.1650,0.3347,-0.0000,-0.0000
136800.0000,0.0180,1.8000,50.1650,0.3027,50.1650,0.3027,-0.0000,-0.0000
136800.0000,0.0190,1.9000,50.1650,0.2538,50.1650,0.2538,-0.0000,-0.0000
136800.0000,0.0200,2.0000,50.1650,0.0669,50.1650,0.1665,-0.0000,-0.0996
140400.0000,0.0000,0.0000,50.1650,0.4887,50.1650,0.4887,-0.0000,-0.0000
140400.0000,0.0010,0.1000,50.1650,0.4883,50.1650,0.4883,-0.0000,-0.0000
140400.0000,0.0020,0.2000,50.1650,0.4870,50.1650,0.4870,-0.0000,-0.0000
140400.0000,0.0030,0.3000,50.1650,0.4848,50.1650,0.4848,-0.0000,-0.0000
140400.0000,0.0040,0.4000,50.1650,0.4818,50.1650,0.4818,-0.0000,-0.0000
140400.0000,0.0050,0.5000,50.1650,0.4778,50.1650,0.4778,-0.0000,-0.0000
140400.0000,0.0060,0.6000,50.1650,0.4729,50.1650,0.4729,-0.0000,-0.0000
140400.0000,0.0070,0.7000,50.1650,0.4670,50.1650,0.4670,-0.0000,-0.0000
140400.0000,0.0080,0.8000,50.1650,0.4602,50.1650,0.4602,-0.0000,-0.0000
140400.0000,0.0090,0.9000,50.1650,0.4523,50.1650,0.4523,-0.0000,-0.0000
140400.0000,0.0100,1.0000,50.1650,0.4432,50.1650,0.4432,-0.0000,-0.0000
140400.0000,0.0110,1.1000,50.1650,0.4329,50.1650,0.4329,-0.0000,-0.0000
140400.0000,0.0120,1.2000,50.1650,0.4212,50.1650,0.4212,-0.0000,-0.0000
140400.0000,0.0130,1.3000,50.1650,0.4080,50.1650,0.4080,-0.0000,-0.0000
140400.0000,0.0140,1.4000,50.1650,0.3929,50.1650,0.3929,-0.0000,-0.0000
140400.0000,0.0150,1.5000,50.1650,0.3756,50.1650,0.3756,-0.0000,-0.0000
140400.0000,0.0160,1.6000,50.1650,0.3554,50.1650,0.3554,-0.0000,-0.0000
140400.0000,0.0170,1.7000,50.1650,0.3309,50.1650,0.3309,-0.0000,-0.0000
140400.0000,0.0180,1.8000,50.1650,0.2994,50.1650,0.2994,-0.0000,-0.0000
140400.0000,0.0190,1.9000,50.1650,0.2514,50.1650,0.2514,-0.0000,-0.0000
140400.0000,0.0200,2.0000,50.1650,0.0661,50.1650,0.1652,-0.0000,-0.0991
144000.0000,0.0000,0.0000,50.1650,0.4818,50.1650,0.4818,-0.0000,-0.0000
144000.0000,0.0010,0.1000,50.1650,0.4814,50.1650,0.4814,-0.0000,-0.0000
144000.0000,0.0020,0.2000,50.1650,0.4801,50.1650,0.4801,-0.0000,-0.0000
144000.0000,0.0030,0.3000,50.1650,0.4780,50.1650,0.4780,-0.0000,-0.0000
144000.0000,0.0040,0.4000,50.1650,0.4750,50.1650,0.4750,-0.0000,-0.0000
144000.0000,0.0050,0.5000,50.1650,0.4712,50.1650,0.4712,-0.0000,-0.0000
144000.0000,0.0060,0.6000,50.1650,0.4664,50.1650,0.4664,-0.0000,-0.0000
144000.0000,0.0070,0.7000,50.1650,0.4606,50.1650,0.4606,-0.0000,-0.0000
144000.0000,0.0080,0.8000,50.1650,0.4539,50.1650,0.4539,-0.0000,-0.0000
144000.0000,0.0090,0.9000,50.1650,0.4462,50.1650,0.4462,-0.0000,-0.0000
144000.0000,0.0100,1.0000,50.1650,0.4373,50.1650,0.4373,-0.0000,-0.0000
144000.0000,0.0110,1.1000,50.1650,0.4273,50.1650,0.4273,-0.0000,-0.0000
144000.0000,0.0120,1.2000,50.1650,0.4158,50.1650,0.4158,-0.0000,-0.0000
144000.0000,0.0130,1.3000,50.1650,0.4029,50.1650,0.4029,-0.0000,-0.0000
144000.0000,0.0140,1.4000,50.1650,0.3881,50.1650,0.3881,-0.0000,-0.0000
144000.0000,0.0150,1.5000,50.1650,0.3711,50.1650,0.3711,-0.0000,-0.0000
144000.0000,0.0160,1.6000,50.1650,0.3513,50.1650,0.3513,-0.0000,-0.0000
144000.0000,0.0170,1.7000,50.1650,0.3273,50.1650,0.3273,-0.0000,-0.0000
144000.0000,0.0180,1.8000,50.1650,0.2964,50.1650,0.2964,-0.0000,-0.0000
144000.0000,0.0190,1.9000,50.1650,0.2490,50.1650,0.2490,-0.0000,-0.0000
144000.0000,0.0200,2.0000,50.1650,0.0654,50.1650,0.1639,-0.0000,-0.0986
147600.0000,0.0000,0.0000,50.1650,0.4753,50.1650,0.4753,-0.0000,-0.0000
147600.0000,0.0010,0.1000,50.1650,0.4749,50.1650,0.4749,-0.0000,-0.0000
147600.0000,0.0020,0.2000,50.1650,0.4736,50.1650,0.4736,-0.0000,-0.0000
147600.0000,0.0030,0.3000,50.1650,0.4716,50.1650,0.4716,-0.0000,-0.0000
147600.0000,0.0040,0.4000,50.1650,0.4686,50.1650,0.4686,-0.0000,-0.0000
147600.0000,0.0050,0.5000,50.1650,0.4648,50.1650,0.4648,-0.0000,-0.0000
147600.0000,0.0060,0.6000,50.1650,0.4602,50.1650,0.4602,-0.0000,-0.0000
147600.0000,0.0070,0.7000,50.1650,0.4546,50.1650,0.4546,-0.0000,-0.0000
147600.0000,0.0080,0.8000,50.1650,0.4480,50.1650,0.4480,-0.0000,-0.0000
147600.0000,0.0090,0.9000,50.1650,0.4404,50.1650,0.4404,-0.0000,-0.0000
147600.0000,0.0100,1.0000,50.1650,0.4318,50.1650,0.4318,-0.0000,-0.0000
147600.0000,0.0110,1.1000,50.1650,0.4219,50.1650,0.4219,-0.0000,-0.0000
147600.0000,0.0120,1.2000,50.1650,0.4107,50.1650,0.4107,-0.0000,-0.0000
147600.0000,0.0130,1.3000,50.1650,0.3980,50.1650,0.3980,-0.0000,-0.0000
147600.0000,0.0140,1.4000,50.1650,0.3835,50.1650,0.3835,-0.0000,-0.0000
147600.0000,0.0150,1.5000,50.1650,0.3669,50.1650,0.3669,-0.0000,-0.0000
147600.0000,0.0160,1.6000,50.1650,0.3474,50.1650,0.3474,-0.0000,-0.0000
147600.0000,0.0170,1.7000,50.1650,0.3238,50.1650,0.3238,-0.0000,-0.0000
147600.0000,0.0180,1.8000,50.1650,0.2934,50.1650,0.2934,-0.0000,-0.0000
147600.0000,0.0190,1.9000,50.1650,0.2468,50.1650,0.2468,-0.0000,-0.0000
147600.0000,0.0200,2.0000,50.1650,0.0647,50.1650,0.1627,-0.0000,-0.0980
151200.0000,0.0000,0.0000,50.1650,0.4690,50.1650,0.4690,-0.0000,-0.0000
151200.0000,0.0010,0.1000,50.1650,0.4686,50.1650,0.4686,-0.0000,-0.0000
151200.0000,0.0020,0.2000,50.1650,0.4674,50.1650,0.4674,-0.0000,-0.0000
151200.0000,0.0030,0.3000,50.1650,0.4654,50.1650,0.4654,-0.0000,-0.0000
151200.0000,0.0040,0.4000,50.1650,0.4625,50.1650,0.4625,-0.0000,-0.0000
151200.0000,0.0050,0.5000,50.1650,0.4588,50.1650,0.4588,-0.0000,-0.0000
151200.0000,0.0060,0.6000,50.1650,0.4542,50.1650,0.4542,-0.0000,-0.0000
151200.0000,0.0070,0.7000,50.1650,0.4488,50.1650,0.4488,-0.0000,-0.0000
151200.0000,0.0080,0.8000,50.1650,0.4423,50.1650,0.4423,-0.0000,-0.0000
151200.0000,0.0090,0.9000,50.1650,0.4349,50.1650,0.4349,-0.0000,-0.0000
151200.0000,0.0100,1.0000,50.1650,0.4264,50.1650,0.4264,-0.0000,-0.0000
151200.0000,0.0110,1.1000,50.1650,0.4168,50.1650,0.4168,-0.0000,-0.0000
151200.0000,0.0120,1.2000,50.1650,0.4058,50.1650,0.4058,-0.0000,-0.0000
151200.0000,0.0130,1.3000,50.1650,0.3933,50.1650,0.3933,-0.0000,-0.0000
151200.0000,0.0140,1.4000,50.1650,0.3791,50.1650,0.3791,-0.0000,-0.0000
151200.0000,0.0150,1.5000,50.1650,0.3628,50.1650,0.3628,-0.0000,-0.0000
151200.0000,0.0160,1.6000,50.1650,0.3437,50.1650,0.3437,-0.0000,-0.0000
151200.0000,0.0170,1.7000,50.1650,0.3205,50.1650,0.3205,-0.0000,-0.0000
151200.0000,0.0180,1.8000,50.1650,0.2906,50.1650,0.2906,-0.0000,-0.0000
151200.0000,0.0190,1.9000,50.1650,0.2446,50.1650,0.2446,-0.0000,-0.0000
151200.0000,0.0200,2.0000,50.1650,0.0640,50.1650,0.1615,-0.0000,-0.0975
154800.0000,0.0000,0.0000,50.1650,0.4631,50.1650,0.4631,-0.0000,-0.0000
154800.0000,0.0010,0.1000,50.1650,0.4627,50.1650,0.4627,-0.0000,-0.0000
154800.0000,0.0020,0.2000,50.1650,0.4615,50.1650,0.4615,-0.0000,-0.0000
154800.0000,0.0030,0.3000,50.1650,0.4595,50.1650,0.4595,-0.0000,-0.0000
154800.0000,0.0040,0.4000,50.1650,0.4567,50.1650,0.4567,-0.0000,-0.0000
154800.0000,0.0050,0.5000,50.1650,0.4531,50.1650,0.4531,-0.0000,-0.0000
154800.0000,0.0060,0.6000,50.1650,0.4486,50.1650,0.4486,-0.0000,-0.0000
154800.0000,0.0070,0.7000,50.1650,0.4432,50.1650,0.4432,-0.0000,-0.0000
154800.0000,0.0080,0.8000,50.1650,0.4369,50.1650,0.4369,-0.0000,-0.0000
154800.0000,0.0090,0.9000,50.1650,0.4296,50.1650,0.4296,-0.0000,-0.0000
154800.0000,0.0100,1.0000,50.1650,0.4213,50.1650,0.4213,-0.0000,-0.0000
154800.0000,0.0110,1.1000,50.1650,0.4118,50.1650,0.4118,-0.0000,-0.0000
154800.0000,0.0120,1.2000,50.1650,0.4011,50.1650,0.4011,-0.0000,-0.0000
154800.0000,0.0130,1.3000,50.1650,0.3889,50.1650,0.3889,-0.0000,-0.0000
154800.0000,0.0140,1.4000,50.1650,0.3750,50.1650,0.3750,-0.0000,-0.0000
154800.0000,0.0150,1.5000,50.1650,0.3589,50.1650,0.3589,-0.0000,-0.0000
154800.0000,0.0160,1.6000,50.1650,0.3401,50.1650,0.3401,-0.0000,-0.0000
154800.0000,0.0170,1.7000,50.1650,0.3173,50.1650,0.3173,-0.0000,-0.0000
154800.0000,0.0180,1.8000,50.1650,0.2879,50.1650,0.2879,-0.0000,-0.0000
154800.0000,0.0190,1.9000,50.1650,0.2426,50.1650,0.2426,-0.0000,-0.0000
154800.0000,0.0200,2.0000,50.1650,0.0634,50.1650,0.1604,-0.0000,-0.0970
158400.0000,0.0000,0.0000,50.1650,0.4574,50.1650,0.4574,-0.0000,-0.0000
158400.0000,0.0010,0.1000,50.1650,0.4570,50.1650,0.4570,-0.0000,-0.0000
158400.0000,0.0020,0.2000,50.1650,0.4558,50.1650,0.4558,-0.0000,-0.0000
158400.0000,0.0030,0.3000,50.1650,0.4539,50.1650,0.4539,-0.0000,-0.0000
158400.0000,0.0040,0.4000,50.1650,0.4511,50.1650,0.4511,-0.0000,-0.0000
158400.0000,0.0050,0.5000,50.1650,0.4476,50.1650,0.4476,-0.0000,-0.0000
158400.0000,0.0060,0.6000,50.1650,0.4432,50.1650,0.4432,-0.0000,-0.0000
158400.0000,0.0070,0.7000,50.1650,0.4379,50.1650,0.4379,-0.0000,-0.0000
158400.0000,0.0080,0.8000,50.1650,0.4317,50.1650,0.4317,-0.0000,-0.0000
158400.0000,0.0090,0.9000,50.1650,0.4246,50.1650,0.4246,-0.0000,-0.0000
158400.0000,0.0100,1.0000,50.1650,0.4164,50.1650,0.4164,-0.0000,-0.0000
158400.0000,0.0110,1.1000,50.1650,0.4071,50.1650,0.4071,-0.0000,-0.0000
158400.0000,0.0120,1.2000,50.1650,0.3966,50.1650,0.3966,-0.0000,-0.0000
158400.0000,0.0130,1.3000,50.1650,0.3846,50.1650,0.3846,-0.0000,-0.0000
158400.0000,0.0140,1.4000,50.1650,0.3709,50.1650,0.3709,-0.0000,-0.0000
158400.0000,0.0150,1.5000,50.1650,0.3552,50.1650,0.3552,-0.0000,-0.0000
158400.0000,0.0160,1.6000,50.1650,0.3367,50.1650,0.3367,-0.0000,-0.0000
158400.0000,0.0170,1.7000,50.1650,0.3143,50.1650,0.3143,-0.0000,-0.0000
158400.0000,0.0180,1.8000,50.1650,0.2853,50.1650,0.2853,-0.0000,-0.0000
158400.0000,0.0190,1.9000,50.1650,0.2406,50.1650,0.2406,-0.0000,-0.0000
158400.0000,0.0200,2.0000,50.1650,0.0628,50.1650,0.1593,-0.0000,-0.0965
162000.0000,0.0000,0.0000,50.1650,0.4519,50.1650,0.4519,-0.0000,-0.0000
162000.0000,0.0010,0.1000,50.1650,0.4515,50.1650,0.4515,-0.0000,-0.0000
162000.0000,0.0020,0.2000,50.1650,0.4504,50.1650,0.4504,-0.0000,-0.0000
162000.0000,0.0030,0.3000,50.1650,0.4485,50.1650,0.4485,-0.0000,-0.0000
162000.0000,0.0040,0.4000,50.1650,0.4458,50.1650,0.4458,-0.0000,-0.0000
162000.0000,0.0050,0.5000,50.1650,0.4423,50.1650,0.4423,-0.0000,-0.0000
162000.0000,0.0060,0.6000,50.1650,0.4380,50.1650,0.4380,-0.0000,-0.0000
162000.0000,0.0070,0.7000,50.1650,0.4328,50.1650,0.4328,-0.0000,-0.0000
